"","item","proficiency","timestamp"
"430",551400,33,1505256662781
"431",551400,33,1505256662781
"432",551400,66,1505256662781
"433",551400,95,1505256662781
"434",551400,100,1505256662781
"435",551400,100,1505256662781
"436",551400,100,1505256662781
"437",551400,33,1505360035759
"438",551400,99,1505360046314
"439",551400,33,1505360066243
"440",551400,99,1505360071322
"441",551400,67,1505394034608
"442",94985,1,1505359324331
"443",996824,996824,996824
"444",996824,996824,996824
"445",992380,992380,992380
"446",992380,992380,992380
"447",193375,193375,193375
"448",193375,193375,193375
"449",292799,33,1505242064942
"450",694540,694540,694540
"451",694540,694540,694540
"452",647698,1,1505359276625
"453",955597,1,1505356071307
"454",407433,407433,407433
"455",407433,407433,407433
"456",362367,1,1505332446077
"457",695895,1,1505332660270
"458",109073,109073,109073
"459",109073,109073,109073
"460",38808,38808,38808
"461",38808,38808,38808
"462",318360,318360,318360
"463",318360,318360,318360
"464",616920,33,1505243458670
"465",132434,33,1505256721189
"466",132434,33,1505256721189
"467",132434,33,1505256721189
"468",132434,66,1505256721189
"469",132434,100,1505256721189
"470",132434,100,1505256721189
"471",132434,66,1505256721189
"472",132434,100,1505256721189
"473",132434,66,1505256721189
"474",132434,100,1505256721189
"475",132434,33,1505359933280
"476",132434,99,1505359950354
"477",132434,99,1505360134820
"478",132434,1,1505360136635
"479",132434,99,1505360137838
"480",132434,33,1505394010489
"481",560458,33,1504393216104
"482",483042,483042,483042
"483",483042,483042,483042
"484",804044,33,1504675527522
"485",9912,0,1503553780481
"486",9912,33,1503553780481
"487",9912,66,1503553780481
"488",9912,100,1503553780481
"489",9912,0,1503553780481
"490",9912,33,1503553827957
"491",9912,0,1503553868644
"492",9912,66,1503553868644
"493",9912,0,1503553955363
"494",9912,33,1503553955363
"495",9912,0,1503554057370
"496",9912,33,1503554057370
"497",9912,0,1503557402498
"498",9912,33,1503557596172
"499",9912,100,1503557596172
"500",9912,66,1503557596172
"501",9912,0,1503594240529
"502",9912,33,1504066400470
"503",9912,66,1504066400470
"504",9912,33,1504066400470
"505",9912,66,1504066400470
"506",9912,0,1504066400470
"507",9912,100,1504066400470
"508",9912,33,1504293484589
"509",9912,66,1504293484589
"510",9912,100,1504293484589
"511",9912,95,1504293484589
"512",9912,66,1504293484589
"513",9912,66,1504293484589
"514",9912,100,1504293484589
"515",9912,33,1504293484589
"516",9912,95,1504293484589
"517",9912,33,1504293551882
"518",9912,66,1504293551882
"519",9912,95,1504295858547
"520",9912,100,1504295858547
"521",9912,33,1504295858547
"522",9912,95,1504295858547
"523",9912,66,1504295858547
"524",9912,33,1504295858547
"525",9912,95,1504487231655
"526",9912,66,1504487231655
"527",9912,100,1504487231655
"528",9912,66,1504497915918
"529",9912,33,1504498363682
"530",9912,66,1504742122891
"531",9912,33,1504742203393
"532",9912,100,1504744394797
"533",9912,95,1504744394797
"534",9912,33,1504744394797
"535",9912,66,1504805951855
"536",9912,95,1504805951855
"537",9912,100,1504805951855
"538",9912,95,1504805951855
"539",9912,95,1504805951855
"540",9912,33,1505071299293
"541",9912,33,1505071299293
"542",9912,33,1505071299293
"543",9912,100,1505071299293
"544",9912,100,1505071299293
"545",9912,100,1505071299293
"546",9912,33,1505071299293
"547",9912,33,1505071299293
"548",9912,33,1505071299293
"549",9912,33,1505071299293
"550",9912,33,1505071299293
"551",9912,33,1505071299293
"552",9912,100,1505071299293
"553",9912,100,1505071299293
"554",9912,100,1505071299293
"555",9912,33,1505161057237
"556",973746,973746,973746
"557",973746,973746,973746
"558",136345,0,1505329874435
"559",646818,33,1505238090430
"560",891818,891818,891818
"561",891818,891818,891818
"562",846135,33,1501727317014
"563",846135,66,1501734912090
"564",846135,100,1501734927415
"565",846135,0,1503509590633
"566",846135,66,1503542388718
"567",701079,1,1505359599705
"568",701079,99,1505359606430
"569",701079,99,1505359608188
"570",701079,67,1505359629959
"571",701079,99,1505359632479
"572",701079,99,1505359679060
"573",701079,99,1505359734160
"574",701079,99,1505359828022
"575",701079,1,1505394480960
"576",171136,33,1505241501088
"577",76418,33,1505241933061
"578",953251,1,1505359358240
"579",372580,33,1505242573771
"580",864123,0,1503960573311
"581",864123,33,1504120540772
"582",864123,100,1504200329867
"583",864123,33,1504200364000
"584",864123,100,1504219725116
"585",864123,100,1504219844771
"586",864123,95,1504219872116
"587",864123,100,1504219930115
"588",864123,66,1504219966133
"589",864123,100,1504220036311
"590",864123,100,1504220214754
"591",864123,100,1504220214754
"592",864123,66,1504220214754
"593",864123,33,1504220214754
"594",864123,33,1504220214754
"595",864123,33,1504220214754
"596",864123,33,1504220977659
"597",864123,100,1504221848228
"598",864123,100,1504221848228
"599",864123,100,1504221968705
"600",864123,100,1504221968705
"601",864123,100,1504221968705
"602",864123,100,1504222021255
"603",864123,100,1504222021255
"604",864123,100,1504222021255
"605",864123,100,1504222021255
"606",864123,100,1504222021255
"607",864123,100,1504222021255
"608",864123,100,1504222021255
"609",864123,100,1504222021255
"610",864123,100,1504222021255
"611",864123,100,1504222021255
"612",864123,100,1504222021255
"613",864123,95,1504222106153
"614",864123,66,1504222106153
"615",864123,100,1504222180840
"616",864123,95,1504222218926
"617",864123,100,1504222218926
"618",864123,100,1504222218926
"619",864123,100,1504222218926
"620",864123,66,1504222349420
"621",864123,66,1504245553476
"622",864123,66,1504245553476
"623",864123,66,1504245553476
"624",864123,66,1504245553476
"625",864123,66,1504245553476
"626",864123,66,1504245553476
"627",864123,66,1504245553476
"628",864123,66,1504245553476
"629",864123,95,1504284639741
"630",864123,100,1504296135316
"631",864123,33,1504301627069
"632",864123,66,1504301627069
"633",864123,95,1504301627069
"634",864123,100,1504301627069
"635",864123,95,1504301627069
"636",864123,66,1504301627069
"637",864123,33,1504301627069
"638",864123,95,1504301627069
"639",864123,100,1504301627069
"640",864123,33,1504301627069
"641",864123,95,1504301627069
"642",864123,33,1504301627069
"643",864123,100,1504375652070
"644",864123,100,1504375742279
"645",864123,100,1504375742279
"646",864123,100,1504375742279
"647",864123,100,1504375742279
"648",864123,100,1504375742279
"649",864123,95,1504382336022
"650",864123,100,1504382336022
"651",864123,66,1504382336022
"652",864123,95,1504382336022
"653",864123,100,1504382336022
"654",864123,95,1504382336022
"655",864123,66,1504382336022
"656",864123,33,1504382336022
"657",864123,95,1504382336022
"658",864123,66,1504382336022
"659",864123,100,1504382336022
"660",864123,95,1504382336022
"661",864123,66,1504382336022
"662",864123,100,1504382807202
"663",864123,33,1504394238999
"664",864123,66,1504394238999
"665",864123,100,1504394238999
"666",864123,33,1504394238999
"667",864123,100,1504394238999
"668",864123,95,1504394238999
"669",864123,33,1504394238999
"670",864123,100,1504394238999
"671",864123,95,1504403311547
"672",864123,33,1504403311547
"673",864123,66,1504403311547
"674",864123,95,1504403311547
"675",864123,100,1504403311547
"676",864123,33,1504403311547
"677",864123,66,1504403311547
"678",864123,100,1504413636861
"679",864123,100,1504413636861
"680",864123,100,1504414744738
"681",864123,100,1504414744738
"682",864123,100,1504414744738
"683",864123,100,1504414744738
"684",864123,100,1504414744738
"685",864123,100,1504414744738
"686",864123,100,1504414744738
"687",864123,100,1504414744738
"688",864123,100,1504415243648
"689",864123,100,1504415243648
"690",864123,100,1504415243648
"691",864123,100,1504415243648
"692",864123,100,1504415381381
"693",864123,66,1504487235047
"694",864123,33,1504490049865
"695",864123,66,1504490085453
"696",864123,33,1504490379045
"697",864123,95,1504494327227
"698",864123,100,1504494327227
"699",864123,100,1504494327227
"700",864123,100,1504494327227
"701",864123,100,1504494327227
"702",864123,100,1504494327227
"703",864123,100,1504494327227
"704",864123,100,1504494327227
"705",864123,33,1504494352102
"706",864123,100,1504494352102
"707",864123,100,1504494558578
"708",864123,33,1504497822801
"709",864123,95,1504498112740
"710",864123,66,1504498252259
"711",864123,95,1504498366205
"712",864123,33,1504498366205
"713",864123,66,1504498519994
"714",864123,66,1504540596685
"715",864123,33,1504550860622
"716",864123,66,1504551974710
"717",864123,66,1504553034222
"718",864123,100,1504675689545
"719",864123,33,1504741980690
"720",864123,66,1504742120540
"721",864123,33,1504742200034
"722",864123,95,1504743587209
"723",864123,33,1504744181089
"724",864123,95,1504744384206
"725",864123,66,1504749144277
"726",864123,66,1504749144277
"727",864123,33,1504749144277
"728",864123,33,1504749144277
"729",864123,33,1504749144277
"730",864123,100,1504749144277
"731",864123,100,1504749144277
"732",864123,100,1504833106061
"733",864123,100,1504935527382
"734",864123,100,1505004933418
"735",864123,100,1505062792456
"736",864123,95,1505064799224
"737",864123,95,1505071348638
"738",864123,95,1505079892328
"739",864123,95,1505161644800
"740",864123,100,1505257753706
"741",864123,100,1505258613522
"742",151544,33,1505256671122
"743",151544,66,1505256671122
"744",151544,95,1505256671122
"745",151544,66,1505256671122
"746",151544,100,1505256671122
"747",151544,100,1505256671122
"748",151544,100,1505256671122
"749",151544,1,1505360028967
"750",151544,99,1505360030201
"751",151544,99,1505360075994
"752",151544,99,1505394041157
"753",606997,606997,606997
"754",606997,606997,606997
"755",753780,753780,753780
"756",753780,753780,753780
"757",416394,0,1503539671056
"758",416394,100,1503539671056
"759",416394,0,1503540242683
"760",416394,100,1503540242683
"761",416394,100,1503540242683
"762",416394,0,1503540982699
"763",416394,100,1503540982699
"764",416394,100,1503540982699
"765",416394,100,1503859302698
"766",416394,33,1503950481917
"767",416394,100,1503950481917
"768",416394,33,1504498351684
"769",416394,100,1504571240256
"770",416394,66,1504571435104
"771",416394,95,1504571435104
"772",416394,100,1504571435104
"773",416394,95,1504571499813
"774",416394,66,1504573575229
"775",416394,33,1504573575229
"776",416394,100,1504573575229
"777",416394,95,1504573734578
"778",416394,66,1504574274940
"779",416394,33,1504575176549
"780",416394,66,1504576169736
"781",416394,95,1504576169736
"782",416394,100,1504576169736
"783",416394,33,1504576169736
"784",416394,66,1504576169736
"785",416394,66,1504576169736
"786",416394,33,1504576169736
"787",416394,33,1504576169736
"788",416394,95,1504576169736
"789",416394,66,1504576169736
"790",416394,66,1504576169736
"791",416394,33,1504576169736
"792",416394,33,1504576169736
"793",416394,95,1504576169736
"794",416394,95,1504576169736
"795",416394,66,1504576574737
"796",416394,95,1504576574737
"797",416394,66,1504576574737
"798",416394,33,1504576574737
"799",416394,100,1504576574737
"800",416394,66,1504586400992
"801",416394,95,1504675299858
"802",416394,100,1504675299858
"803",416394,33,1504741988541
"804",416394,95,1504743508797
"805",416394,66,1504743508797
"806",416394,33,1504743508797
"807",416394,95,1504743508797
"808",416394,33,1504743508797
"809",416394,100,1504743508797
"810",416394,33,1504744189489
"811",416394,66,1504744378218
"812",416394,33,1505062739247
"813",416394,33,1505062739247
"814",416394,66,1505064749549
"815",416394,66,1505064749549
"816",416394,33,1505257642614
"817",416394,100,1505257642614
"818",661923,33,1505256658124
"819",661923,33,1505256658124
"820",661923,66,1505256658124
"821",661923,66,1505256658124
"822",661923,95,1505256658124
"823",661923,100,1505256658124
"824",661923,100,1505256658124
"825",661923,100,1505256658124
"826",661923,100,1505256658124
"827",661923,33,1505359945192
"828",661923,67,1505360050344
"829",661923,99,1505360061676
"830",661923,99,1505394029733
"831",479989,1,1505358674098
"832",871981,33,1505315298072
"833",872531,872531,872531
"834",872531,872531,872531
"835",188647,66,1505271539621
"836",939319,0,1503604626024
"837",939319,100,1503852351336
"838",939319,33,1503852351336
"839",490504,490504,490504
"840",490504,490504,490504
"841",235673,1,1505359427816
"842",519801,0,1503934338808
"843",519801,100,1504120545793
"844",519801,66,1504502719873
"845",519801,33,1504502719873
"846",519801,66,1504548382459
"847",519801,95,1504549286809
"848",519801,33,1504549286809
"849",519801,100,1504675507294
"850",519801,100,1504719839165
"851",519801,95,1504739926684
"852",519801,66,1504739926684
"853",519801,95,1504742289297
"854",519801,66,1504805247238
"855",519801,33,1504805247238
"856",519801,66,1504805247238
"857",519801,95,1504805959128
"858",519801,66,1504805959128
"859",519801,100,1504805959128
"860",519801,95,1504805959128
"861",519801,66,1504805959128
"862",519801,95,1504805959128
"863",519801,100,1504805959128
"864",519801,95,1504806022194
"865",519801,100,1504806022194
"866",519801,33,1504806022194
"867",519801,66,1504806022194
"868",548312,548312,548312
"869",548312,548312,548312
"870",909401,33,1505231749703
"871",341369,1,1505358641753
"872",41940,41940,41940
"873",41940,41940,41940
"874",320222,33,1505242275829
"875",556116,95,1504675481346
"876",556116,66,1504741977867
"877",556116,33,1504741977867
"878",556116,66,1504742106284
"879",556116,66,1504742106284
"880",556116,95,1504742106284
"881",556116,95,1504742106284
"882",556116,66,1504742106284
"883",556116,66,1504742106284
"884",556116,33,1504742106284
"885",556116,95,1504742106284
"886",556116,100,1504742106284
"887",556116,66,1504742106284
"888",556116,95,1504742106284
"889",556116,33,1504742311044
"890",556116,95,1504742311044
"891",556116,66,1504742383152
"892",556116,95,1504744178101
"893",556116,95,1504744178101
"894",556116,33,1504744178101
"895",556116,66,1504744445088
"896",556116,33,1504744572379
"897",556116,66,1504744877817
"898",556116,95,1504744877817
"899",556116,100,1504744877817
"900",556116,66,1504744877817
"901",556116,33,1504744877817
"902",556116,95,1504744877817
"903",556116,66,1504744877817
"904",556116,33,1504744877817
"905",556116,95,1504744877817
"906",556116,100,1504744877817
"907",556116,66,1504744877817
"908",556116,95,1504744877817
"909",556116,100,1504744877817
"910",556116,33,1504744877817
"911",556116,66,1504744877817
"912",556116,95,1504744877817
"913",556116,33,1505077743379
"914",556116,100,1505077743379
"915",134738,0,1503707711328
"916",495860,0,1504288642402
"917",140924,140924,140924
"918",140924,140924,140924
"919",988463,988463,988463
"920",988463,988463,988463
"921",671213,1,1505359687510
"922",671213,99,1505359688954
"923",671213,99,1505359689647
"924",671213,99,1505359690073
"925",671213,99,1505359731713
"926",671213,67,1505359834681
"927",671213,99,1505359836490
"928",671213,99,1505359839596
"929",671213,33,1505394454323
"930",775798,775798,775798
"931",775798,775798,775798
"932",947097,33,1505242016457
"933",124280,124280,124280
"934",124280,124280,124280
"935",531433,531433,531433
"936",531433,531433,531433
"937",192761,33,1505251225813
"938",192761,100,1505330376731
"939",192761,100,1505330377267
"940",192761,100,1505330377842
"941",192761,100,1505330378393
"942",192761,100,1505330378860
"943",192761,100,1505330379341
"944",192761,100,1505330379943
"945",192761,100,1505330380716
"946",625857,0,1505330199452
"947",319861,319861,319861
"948",319861,319861,319861
"949",778703,1,1505332471853
"950",355428,0,1503539715442
"951",940398,33,1504387298575
"952",872502,872502,872502
"953",872502,872502,872502
"954",887760,33,1505315583555
"955",330487,330487,330487
"956",330487,330487,330487
"957",11929,11929,11929
"958",11929,11929,11929
"959",274214,33,1504389067190
"960",78954,78954,78954
"961",78954,78954,78954
"962",801606,0,1505330285617
"963",907948,907948,907948
"964",907948,907948,907948
"965",410966,33,1504392720677
"966",453449,453449,453449
"967",453449,453449,453449
"968",649619,33,1505242194359
"969",971331,971331,971331
"970",971331,971331,971331
"971",727189,33,1502929638797
"972",727189,100,1502929638797
"973",831252,831252,831252
"974",831252,831252,831252
"975",934256,1,1505359645697
"976",934256,99,1505359648126
"977",934256,99,1505359669215
"978",934256,99,1505359742587
"979",934256,99,1505359817546
"980",934256,33,1505394206505
"981",685265,33,1505242399163
"982",328186,328186,328186
"983",328186,328186,328186
"984",138758,1,1505359451395
"985",86254,33,1505250666653
"986",230367,1,1505359301801
"987",307336,1,1505358516990
"988",283670,283670,283670
"989",283670,283670,283670
"990",717975,1,1505332548381
"991",860616,33,1501724970766
"992",860616,0,1501724970766
"993",860616,100,1501725032593
"994",860616,100,1501725572210
"995",860616,33,1501725572210
"996",860616,0,1501725682689
"997",860616,33,1501725682689
"998",860616,0,1501725682689
"999",860616,33,1501725682689
"1000",860616,100,1501726207130
"1001",860616,0,1501726207130
"1002",860616,33,1501726207130
"1003",860616,100,1501726207130
"1004",860616,100,1501726207130
"1005",860616,100,1501726207130
"1006",860616,100,1501726207130
"1007",860616,100,1501726207130
"1008",860616,100,1501726207130
"1009",860616,100,1501726207130
"1010",860616,100,1501726207130
"1011",860616,0,1501726207130
"1012",860616,100,1501726207130
"1013",860616,100,1501726207130
"1014",860616,100,1501726207130
"1015",860616,100,1501726207130
"1016",860616,100,1501726207130
